matrix,method,variant,repeat,k,sweeps,threads,finite,objective,masked_residual_norm,relative_masked_residual,checksum,t_factor,t_objective,factor_status,factor_path,factor_source,rhs_id,nrhs,restart,maxiter,tol,iterations,converged,solver_status,true_rel_residual,least_squares_rel_residual,nan_solution,nan_residual,breakdown,stagnated,solver_factor_path,solver_source,outcome
CoupCons3D,ats_ilu,async,1,0,5,128,1,0.0012542761876488831,0.05008545073469706,6.0161337164891827e-05,2038803.1925981536,0.2121063001,0.9741909531,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_9_Janna__CoupCons3D_k0/factors/CoupCons3D_mtx_k0_ats_ilu_async_t128_s5_r1_000110.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,22,1,converged,8.494684636822522e-09,8.494684633060483e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_9_Janna__CoupCons3D_k0/factors/CoupCons3D_mtx_k0_ats_ilu_async_t128_s5_r1_000110.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,2,1,325.24400371053576,25.50466638521413,0.0306355400854162,2187199.6754495907,1.623719362,3.019586913,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s1_r1_000016.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,20,1,converged,6.809077636141513e-09,6.809077631249498e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s1_r1_000016.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,4,1,476.56836419588416,30.872912534967742,0.03708373735352476,2179251.6173832538,0.806703155,2.98077006,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s1_r1_000031.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,22,1,converged,8.10296543949295e-09,8.102965425697673e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s1_r1_000031.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,8,1,554.4974873997828,33.30157616089013,0.040000984760025685,2174517.7473307294,0.4139937289,3.03238194,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s1_r1_000046.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,6.277189159214846e-09,6.27718917665524e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s1_r1_000046.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,16,1,603.3080835884581,34.73638103166356,0.04172443495025491,2171545.657508459,0.2319133241,3.041653479,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s1_r1_000061.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,24,1,converged,7.801238903687705e-09,7.801238877314626e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s1_r1_000061.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,32,1,639.3170655101292,35.75799394569358,0.04295156973832998,2169407.150755248,0.1219055719,3.065264168,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s1_r1_000076.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,25,1,converged,6.042712619023272e-09,6.042712615036167e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s1_r1_000076.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,64,1,674.7521334923449,36.73559945046072,0.04412584397413728,2166816.2015184606,0.09557337407,3.079375666,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s1_r1_000091.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,23,1,converged,9.972933467755439e-09,9.972933458974588e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s1_r1_000091.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,1,128,1,752.8768110036725,38.80404131024686,0.0466104023899481,2160118.6216033283,0.095336069,3.059410269,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s1_r1_000106.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,26,1,converged,6.422484933419035e-09,6.422484933428656e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s1_r1_000106.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,2,1,2.6384474214763003,2.2971492861702743,0.0027592758115610144,2201349.4427718315,3.237560761,3.071259801,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s2_r1_000017.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.072615703992361e-09,8.072615708844518e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s2_r1_000017.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,4,1,8.976974696443916,4.237210095438722,0.005089626257742299,2200748.208573068,1.604742493,3.054419489,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s2_r1_000032.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.346596777745158e-09,8.346596779972456e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s2_r1_000032.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,8,1,15.63921840460992,5.592712830927388,0.006717820791313166,2200258.9643194643,0.8178042989,3.079766326,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s2_r1_000047.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.716440786921932e-09,8.716440785433854e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s2_r1_000047.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,16,1,20.039367100336737,6.330776745445497,0.007604363916297032,2199946.9065981647,0.4537386651,3.097180807,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s2_r1_000062.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.80598636063323e-09,8.805986367114818e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s2_r1_000062.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,32,1,23.57926036322941,6.867206180570001,0.008248708963377559,2199740.9720566114,0.2331733099,3.002173892,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s2_r1_000077.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.79496310297398e-09,8.794963105556449e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s2_r1_000077.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,64,1,30.857115478550423,7.855840563370723,0.009436230799839249,2199562.2199535337,0.1796975301,3.06384846,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s2_r1_000092.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.804944940176075e-09,8.8049449427318e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s2_r1_000092.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,2,128,1,45.02812939722277,9.489797616095169,0.01139889739702352,2198831.6094344235,0.178860529,3.084100348,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s2_r1_000107.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,9.224698954905503e-09,9.224698959615855e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s2_r1_000107.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,2,1,0.03492722491116433,0.26429992399228697,0.00031747017560410963,2201720.510472806,4.846573041,3.029709081,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s3_r1_000018.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.917844036074147e-09,7.917844037279828e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s3_r1_000018.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,4,1,0.21059702207023023,0.6489946410722206,0.0007795554366990158,2201650.416618818,2.402121999,3.041290094,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s3_r1_000033.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.950415705026166e-09,7.950415705724252e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s3_r1_000033.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,8,1,0.4860049215483096,0.9859055954281927,0.0011842440882381664,2201587.610393663,1.221240138,3.038507607,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s3_r1_000048.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.989803068487735e-09,7.989803073110012e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s3_r1_000048.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,16,1,0.7417178215929008,1.2179637281897198,0.0014629862651005167,2201533.708113295,0.676709076,3.066929668,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s3_r1_000063.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.008837461315612e-09,8.008837468430166e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s3_r1_000063.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,32,1,0.9765482857390152,1.397532315003138,0.0016786793683278235,2201508.3222637363,0.3432091069,3.042509041,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s3_r1_000078.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.981871445889516e-09,7.981871450800288e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s3_r1_000078.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,64,1,1.498230156496664,1.7310286863577184,0.002079266511820009,2201497.2318532094,0.2640829831,3.066381802,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s3_r1_000093.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.961470171817952e-09,7.961470170207423e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s3_r1_000093.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,3,128,1,3.0901800784099827,2.486033016035781,0.002986158021678153,2201352.295103738,0.262012026,3.1054857,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s3_r1_000108.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,8.049561416323766e-09,8.049561418533629e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s3_r1_000108.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,2,1,0.0003643675450831765,0.026995093816587355,3.2425802644769214e-05,2201743.019731874,6.459311831,3.044357342,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s4_r1_000019.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.907624288325689e-09,7.907624285944464e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s4_r1_000019.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,4,1,0.004772328984123968,0.09769676539296444,0.00011735080660168125,2201731.734708137,3.202497454,3.109112711,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s4_r1_000034.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.911547296594894e-09,7.911547300645121e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s4_r1_000034.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,8,1,0.014270965978898044,0.16894357625490258,0.00020293061765086024,2201723.516849152,1.62091836,3.055193958,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s4_r1_000049.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.918858987090051e-09,7.918858993375073e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s4_r1_000049.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,16,1,0.02471757008888151,0.2223401452229512,0.00026706918368176846,2201707.6659167423,0.8978730241,3.069391622,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s4_r1_000064.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.922395379693601e-09,7.92239538298679e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s4_r1_000064.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,32,1,0.0347690607569228,0.2637008181895642,0.00031675054533890606,2201704.459964941,0.45200012,3.068219361,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s4_r1_000079.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.92143163488682e-09,7.921431640403333e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s4_r1_000079.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,64,1,0.06980807374086773,0.3736524420925621,0.0004488215683690165,2201699.6419753586,0.3478479831,3.059024783,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s4_r1_000094.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.910475304539263e-09,7.910475304888335e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t64_s4_r1_000094.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,4,128,1,0.2776868202182159,0.7452339501367552,0.000895155584770294,2201652.4144447423,0.3455179601,3.056659552,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s4_r1_000109.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.94291399572294e-09,7.94291399971515e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t128_s4_r1_000109.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,5,2,1,4.0615741798355e-06,0.0028501137450408893,3.4234822979223524e-06,2201744.8536101896,8.06613466,3.05911396,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s5_r1_000020.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.907082624325387e-09,7.907082618820322e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t2_s5_r1_000020.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,5,4,1,0.00011332135117049422,0.015054657164511863,1.808326155181462e-05,2201741.3331199284,4.002749499,3.036773746,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s5_r1_000035.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.907520858406361e-09,7.907520857091599e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t4_s5_r1_000035.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,5,8,1,0.0004203065064412316,0.028993327040587515,3.482602827835589e-05,2201742.1182457902,2.027361141,3.032774769,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s5_r1_000050.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.908838997083692e-09,7.908838995743775e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t8_s5_r1_000050.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,5,16,1,0.0008383326846862304,0.04094710452977672,4.918459403691471e-05,2201733.207170036,1.121113689,3.046005993,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s5_r1_000065.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.90968733478157e-09,7.90968733430908e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t16_s5_r1_000065.bin,perlmutter_replay,converged
CoupCons3D,ats_ilu,async,1,1,5,32,1,0.0012511822895377622,0.05002364020216366,6.008709196526727e-05,2201734.4752487503,0.562464399,3.104006488,ok,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s5_r1_000080.bin,perlmutter_replay,1,1.0,50.0,2000.0,1e-08,13,1,converged,7.909599296710191e-09,7.90959928918047e-09,0.0,0.0,0.0,0.0,/pscratch/sd/m/mtunnell/ats_ilu_factor_dumps/scaling_or_ats_async_norestrict/unsymmetric_54916551_10_Janna__CoupCons3D_k1/factors/CoupCons3D_mtx_k1_ats_ilu_async_t32_s5_r1_000080.bin,perlmutter_replay,converged
